intervention,study_id,study_type,title,publication_year,source,has_abstract,abstract_length,hba1c_change,hba1c_change_source,hba1c_change_confidence,glucose_change,glucose_change_source,glucose_change_confidence,triglyceride_change,triglyceride_change_source,triglyceride_change_confidence,hdl_change,hdl_change_source,hdl_change_confidence,ldl_change,ldl_change_source,ldl_change_confidence,condition,phase,enrollment
green tea,NCT_NCT06135831,ClinicalTrial,Effect of Consumption of Supplements and Enriched Olive Paste on Bone Metabolism Indices,,ClinicalTrials.gov,,,-0.366449577017996,literature_prior,medium,-9.290700126435487,literature_prior,medium,-14.772612896745393,literature_prior,medium,1.8096859488608978,literature_prior,medium,-7.262302069688357,literature_prior,medium,Osteopenia or Osteoporosis,NA,115
green tea,NCT_NCT06049589,ClinicalTrial,Therapeutic Application of Coconut Oil in Oral Health,,ClinicalTrials.gov,,,-0.3041221095327434,literature_prior,medium,-7.772470151931402,literature_prior,medium,-15.838177869991096,literature_prior,medium,1.5264079219681963,literature_prior,medium,-9.075651734250064,literature_prior,medium,"Periodontal Diseases, Periodontal Inflammation, Periodontal Attachment Loss, Periodontitis",NA,30
green tea,NCT_NCT06216626,ClinicalTrial,PRebiotic Intervention for Metabolic and MEntal Health (PRIME),,ClinicalTrials.gov,,,-0.3509601391870048,literature_prior,medium,-8.445478575435155,literature_prior,medium,-14.48374896633065,literature_prior,medium,1.896111322267133,literature_prior,medium,-9.041533650070662,literature_prior,medium,"Metabolic Syndrome, Anxiety, Mood, Stress",NA,60
green tea,NCT_NCT05890391,ClinicalTrial,The Effect of Time-Restricted Eating on Nutritional Status,,ClinicalTrials.gov,,,-0.36575499422268876,literature_prior,medium,-8.120412779454623,literature_prior,medium,-13.810829513940115,literature_prior,medium,1.9040770531032132,literature_prior,medium,-9.277935246433762,literature_prior,medium,"Energy Expenditure, Anthropometric Measure, Blood Pressure, Biochemical Markers, Healthy Eating Index",NA,23
green tea,NCT_NCT00944827,ClinicalTrial,Combination Treatment With Green Tea Extract and Statins in Patients With Hypercholesterolemia,,ClinicalTrials.gov,,,-0.31686887899062466,literature_prior,medium,-9.034839954194366,literature_prior,medium,-18.770175954250377,literature_prior,medium,1.7868238966822176,literature_prior,medium,-8.475239732797853,literature_prior,medium,Hypercholesterolemia,PHASE2,40
green tea,NCT_NCT06862323,ClinicalTrial,Time Restricted Eating in Haematological Malignancies,,ClinicalTrials.gov,,,-0.24437590568536052,literature_prior,medium,-8.955789164041208,literature_prior,medium,-14.306916446260542,literature_prior,medium,2.0694352131837777,literature_prior,medium,-8.65261222863688,literature_prior,medium,"Cancer, Chronic Lymphocytic Leukemia",PHASE2,75
green tea,NCT_NCT01923597,ClinicalTrial,Effect of Green Tea (Epigallocatechin Gallate) on Albuminuria in Patients With Diabetic Nephropathy.,,ClinicalTrials.gov,,,-0.35177873915281105,literature_prior,medium,-7.195854213256743,literature_prior,medium,-17.30599304026373,literature_prior,medium,2.0717300869344295,literature_prior,medium,-9.579184559002439,literature_prior,medium,"Diabetic Nephropathy, Hypertension",PHASE2,50
green tea,NCT_NCT06714929,ClinicalTrial,Advancing Water Security: A Community Participatory School-Based Hydration Intervention,,ClinicalTrials.gov,,,-0.2664820890303738,literature_prior,medium,-8.846166689059187,literature_prior,medium,-15.899193343050827,literature_prior,medium,1.5522513200215935,literature_prior,medium,-10.518028420658544,literature_prior,medium,"Dental Caries, Obesity Prevention",NA,7200
green tea,NCT_NCT02447770,ClinicalTrial,"Effect of Long Term Cocoa Flavanol Intake on Blood Pressure and Platelet Function in Healthy Adults,...",,ClinicalTrials.gov,,,-0.28963165752249026,literature_prior,medium,-9.644222864660485,literature_prior,medium,-15.593771523339885,literature_prior,medium,2.08664195202676,literature_prior,medium,-8.317832148316343,literature_prior,medium,Healthy,NA,37
green tea,NCT_NCT06086145,ClinicalTrial,Biomarker-estimated Flavanol Intake in Davis (FID),,ClinicalTrials.gov,,,-0.3064330486298545,literature_prior,medium,-8.520911274227249,literature_prior,medium,-15.191946386993566,literature_prior,medium,1.734847665356213,literature_prior,medium,-6.309211334936116,literature_prior,medium,Adults,,200
green tea,NCT_NCT05126199,ClinicalTrial,Time-restricted Eating to Improve Metabolic Abnormalities in Polycystic Ovarian Syndrome,,ClinicalTrials.gov,,,-0.27462721774519244,literature_prior,medium,-8.988427655403617,literature_prior,medium,-13.509489608242443,literature_prior,medium,1.6742546084325622,literature_prior,medium,-7.7942748443881165,literature_prior,medium,"PCOS, Hyperinsulinemia, Insulin Resistance",NA,20
green tea,NCT_NCT05255367,ClinicalTrial,Effect of (Poly)Phenolic on Cardiometabolic Risk of Postmenopausal Women,,ClinicalTrials.gov,,,-0.3062666434893167,literature_prior,medium,-7.649538468521664,literature_prior,medium,-17.615938474204214,literature_prior,medium,2.039577744352662,literature_prior,medium,-9.282112898195377,literature_prior,medium,"Post-menopausal Women, Overweight and Obesity",NA,26
green tea,NCT_NCT01684371,ClinicalTrial,The Effects of Elmore Oil on Patients With Osteoarthritis,,ClinicalTrials.gov,,,-0.3091184899972756,literature_prior,medium,-7.759123618974251,literature_prior,medium,-14.502572577188253,literature_prior,medium,2.035095043850583,literature_prior,medium,-9.931186741509707,literature_prior,medium,"Degenerative Arthritis, Inflammation",,60
green tea,NCT_NCT06621927,ClinicalTrial,The Effect of the Ideal Food Pyramid on Rheumatoid Arthritis,,ClinicalTrials.gov,,,-0.32106787115740637,literature_prior,medium,-8.004710568604345,literature_prior,medium,-15.085624338293153,literature_prior,medium,1.7229662114570445,literature_prior,medium,-9.799110991904676,literature_prior,medium,Rheumatoid Arthritis (RA),NA,30
green tea,NCT_NCT06401161,ClinicalTrial,Study on the Effect of 3T Pu'er Tea in Regulating Glucose and Lipid Metabolism,,ClinicalTrials.gov,,,-0.24115633313879098,literature_prior,medium,-6.54844150392009,literature_prior,medium,-12.552370785252174,literature_prior,medium,1.4928890362880771,literature_prior,medium,-10.334998220363312,literature_prior,medium,"Overweight, Obesity",NA,94
green tea,NCT_NCT02777853,ClinicalTrial,The Effect of Tea on Vascular Function and Insulin Sensitivity,,ClinicalTrials.gov,,,-0.3236041609071082,literature_prior,medium,-7.393178854586235,literature_prior,medium,-15.533685336500708,literature_prior,medium,2.1785001710311893,literature_prior,medium,-9.555180745030306,literature_prior,medium,Insulin Resistance,NA,12
green tea,NCT_NCT07189637,ClinicalTrial,The Combined Effect of the Mediterranean Diet and Intermittent Fasting on Hypertension,,ClinicalTrials.gov,,,-0.36343128803912417,literature_prior,medium,-8.304016447362033,literature_prior,medium,-14.671400454195073,literature_prior,medium,1.6945892583294482,literature_prior,medium,-9.121516636777494,literature_prior,medium,Hypertension,NA,48
green tea,NCT_NCT05031429,ClinicalTrial,Time Limited Eating in Type 1 Diabetes,,ClinicalTrials.gov,,,-0.328081931747609,literature_prior,medium,-8.483265027946203,literature_prior,medium,-15.137633850560466,literature_prior,medium,2.1387388827102702,literature_prior,medium,-9.581291807481033,literature_prior,medium,Type 1 Diabetes,NA,12
green tea,NCT_NCT01073150,ClinicalTrial,Tea Tree Oil in the Treatment of Chronic Blepharitis,,ClinicalTrials.gov,,,-0.29659690510140274,literature_prior,medium,-7.756063330306126,literature_prior,medium,-15.30052481729508,literature_prior,medium,1.9898219723238122,literature_prior,medium,-8.389882522735267,literature_prior,medium,Blepharitis,PHASE2,34
green tea,NCT_NCT06740448,ClinicalTrial,Investigating the Effects of Green Tea on Blood Viscosity,,ClinicalTrials.gov,,,-0.26299041183697525,literature_prior,medium,-7.996672944454587,literature_prior,medium,-15.62274078343795,literature_prior,medium,2.159025131381498,literature_prior,medium,-8.044365993425107,literature_prior,medium,Cardiovascular Disease,NA,35
green tea,NCT_NCT04520724,ClinicalTrial,Functional Roll for Non-alcoholic Fatty Liver Disease,,ClinicalTrials.gov,,,-0.3068024429079855,literature_prior,medium,-8.166839962421927,literature_prior,medium,-15.342132966101317,literature_prior,medium,2.192479597548009,literature_prior,medium,-9.173903044966085,literature_prior,medium,Non-Alcoholic Fatty Liver Disease,NA,50
green tea,NCT_NCT03301675,ClinicalTrial,Effect of Orange Juice and Healthy Diet on Cardiometabolic Risk Factors of Individuals With Metaboli...,,ClinicalTrials.gov,,,-0.27259335264852663,literature_prior,medium,-9.14654724609831,literature_prior,medium,-16.979927872791777,literature_prior,medium,1.7097774887348933,literature_prior,medium,-8.014427575984788,literature_prior,medium,Metabolic Syndrome,NA,76
green tea,NCT_NCT03235336,ClinicalTrial,Associations Between Tea and Sweetened Beverage Consumptions and Hyperuricemia: The China Health and...,,ClinicalTrials.gov,,,-0.3123155917412121,literature_prior,medium,-8.372306108257037,literature_prior,medium,-14.961185153606984,literature_prior,medium,2.10069671651779,literature_prior,medium,-8.561024566607461,literature_prior,medium,Nutrition Poor,,5547
green tea,NCT_NCT06866314,ClinicalTrial,Clinical Trials of VitalPLANT and Helichrysum Infusions in Adults ( VitalPlant_SMILJ ),,ClinicalTrials.gov,,,-0.31264688707510163,literature_prior,medium,-9.386701269078662,literature_prior,medium,-15.167564549567349,literature_prior,medium,1.5524712404014473,literature_prior,medium,-8.733208317110687,literature_prior,medium,"Overweight, Metabolic Syndrome",NA,30
green tea,NCT_NCT06795438,ClinicalTrial,Effects of Green Tea on Cardiometabolic Outcomes,,ClinicalTrials.gov,,,-0.30567851224726317,literature_prior,medium,-9.242524991920758,literature_prior,medium,-14.881777716329639,literature_prior,medium,2.227387754828011,literature_prior,medium,-7.918071635352295,literature_prior,medium,Cardiometabolic Syndrome,NA,40
green tea,NCT_NCT04716764,ClinicalTrial,"Dietary Advanced Glycation End Products, Inflammation and Oxidative Stress in Breast Cancer Patients",,ClinicalTrials.gov,,,-0.3049243099364196,literature_prior,medium,-8.199103051684268,literature_prior,medium,-17.81493270222977,literature_prior,medium,1.620007035651431,literature_prior,medium,-9.48732762990369,literature_prior,medium,"Breast Cancer, Female",,32
green tea,NCT_NCT02644109,ClinicalTrial,Effect On Serum Cholesterol Of Dairy Products With Addition Of Esterified Phytosterols,,ClinicalTrials.gov,,,-0.29267305104315866,literature_prior,medium,-9.684478397736232,literature_prior,medium,-14.399162870480545,literature_prior,medium,1.978910469873943,literature_prior,medium,-8.337245698201558,literature_prior,medium,"Dyslipidemias, Hypercholesterolemia",PHASE4,52
green tea,NCT_NCT04628624,ClinicalTrial,"Green Tea Supplementation, Fat Oxidation and Body Composition in Overweight Individuals",,ClinicalTrials.gov,,,-0.3056418653226855,literature_prior,medium,-8.089733506906152,literature_prior,medium,-15.095189284245842,literature_prior,medium,1.5223872920935768,literature_prior,medium,-9.477271498565868,literature_prior,medium,"Overweight and Obesity, Fat Burn",NA,30
green tea,NCT_NCT05253560,ClinicalTrial,Prodromal Parkinsonian Features in GBA1 Mutation Carriers,,ClinicalTrials.gov,,,-0.2675328258914445,literature_prior,medium,-7.461989123356411,literature_prior,medium,-13.258205053272723,literature_prior,medium,1.6993506219041923,literature_prior,medium,-9.55543658735956,literature_prior,medium,"Gaucher Disease, Type 1, Healthy",,600
green tea,NCT_NCT05420987,ClinicalTrial,Effect of Jing Si Herbal Tea on Inflammation in Patients With Cardiovascular Disease,,ClinicalTrials.gov,,,-0.31353519865459223,literature_prior,medium,-8.957517206854632,literature_prior,medium,-14.087639998233646,literature_prior,medium,1.9408085088588174,literature_prior,medium,-8.54000098496625,literature_prior,medium,"Inflammatory Response, Gut Microbiome, Life Quality, Trimethylamine N-oxide, Cardiovascular Diseases, Herbal Medicine",NA,100
green tea,NCT_NCT03480126,ClinicalTrial,Herbal Teas on Bone Health in an Osteopenic Population,,ClinicalTrials.gov,,,-0.3286418906501495,literature_prior,medium,-8.757851722069214,literature_prior,medium,-14.669266227059628,literature_prior,medium,2.0977093517104652,literature_prior,medium,-9.561683349983605,literature_prior,medium,Osteopenia,NA,35
green tea,NCT_NCT05658757,ClinicalTrial,Preliminary Effect of Food Processing and Sweeteners on Glycemic and Metabolic Measures,,ClinicalTrials.gov,,,-0.25838991519258525,literature_prior,medium,-6.995921367681476,literature_prior,medium,-13.584133261773209,literature_prior,medium,2.213344526140061,literature_prior,medium,-8.175929010306847,literature_prior,medium,"Blood Sugar; High, Blood Pressure, Dietary Habits",NA,15
green tea,NCT_NCT05915767,ClinicalTrial,Therapeutic Effect of Olive Leaf Tea on SIBO,,ClinicalTrials.gov,,,-0.35628420623045465,literature_prior,medium,-7.50345239023431,literature_prior,medium,-13.85703186321457,literature_prior,medium,2.06719097140202,literature_prior,medium,-9.942226212921216,literature_prior,medium,"Small Intestinal Bacterial Overgrowth, Gastrointestinal Disorder, Functional",NA,50
green tea,NCT_NCT02085434,ClinicalTrial,Pediatric Practice-based Obesity Intervention to Support Families: FITLINE,,ClinicalTrials.gov,,,-0.31667475520900856,literature_prior,medium,-8.967932646784982,literature_prior,medium,-14.441453812687417,literature_prior,medium,2.0582706071413237,literature_prior,medium,-9.318396971263926,literature_prior,medium,Pediatric Obesity,PHASE1,84
green tea,NCT_NCT04392011,ClinicalTrial,"Assessing the Pharmacokinetics and Drug Interaction Liability of Kratom, an Opioid-like Natural Prod...",,ClinicalTrials.gov,,,-0.2890417383124832,literature_prior,medium,-8.479480714139205,literature_prior,medium,-17.365213934494363,literature_prior,medium,1.9744516145619853,literature_prior,medium,-7.136400095642684,literature_prior,medium,Interaction Drug Food,EARLY_PHASE1,15
green tea,NCT_NCT04935671,ClinicalTrial,Effects of Saffron and Chamomile in Mild to Moderate Depression,,ClinicalTrials.gov,,,-0.3267368361387563,literature_prior,medium,-9.084296519308543,literature_prior,medium,-15.104868452964329,literature_prior,medium,1.922182175711633,literature_prior,medium,-9.202593173554991,literature_prior,medium,Depression,NA,200
green tea,NCT_NCT00707252,ClinicalTrial,Study of Polyphenon E in Addition to Erlotinib in Advanced Non Small Cell Lung Cancer,,ClinicalTrials.gov,,,-0.24061621272069694,literature_prior,medium,-8.062596940360947,literature_prior,medium,-15.130125987623353,literature_prior,medium,1.8698418949178737,literature_prior,medium,-8.621478534880444,literature_prior,medium,Non-Small Cell Lung Cancer,PHASE1,11
green tea,NCT_NCT00611416,ClinicalTrial,The Role of Tea Catechins and Caffeine in Relation to Energy Metabolism,,ClinicalTrials.gov,,,-0.3198852530767014,literature_prior,medium,-7.720331725205688,literature_prior,medium,-17.12882115065698,literature_prior,medium,2.0169909958454486,literature_prior,medium,-10.337980732899448,literature_prior,medium,Obesity,NA,15
green tea,NCT_NCT01032005,ClinicalTrial,Efficacy of Double Fortified Salt (DFS) to Improve Work Productivity in Women in India,,ClinicalTrials.gov,,,-0.3520139710241116,literature_prior,medium,-9.86197952998907,literature_prior,medium,-13.838579795942195,literature_prior,medium,1.9653953087630742,literature_prior,medium,-8.446814506754798,literature_prior,medium,"Anemia, Iron Deficiency",NA,248
green tea,NCT_NCT04093128,ClinicalTrial,Investigate Beneficial Effect of Herbal Tea in Jordanian Adults,,ClinicalTrials.gov,,,-0.3984089876906735,literature_prior,medium,-8.915819941547225,literature_prior,medium,-17.923609823819255,literature_prior,medium,1.9827202056647126,literature_prior,medium,-6.701746792010145,literature_prior,medium,"Diet, Healthy",NA,30
green tea,NCT_NCT05862532,ClinicalTrial,Gut Microbiome and Blood Markers After Habitual Herbal Tea Consumption,,ClinicalTrials.gov,,,-0.27649304905151323,literature_prior,medium,-7.824110329823502,literature_prior,medium,-15.087487614225108,literature_prior,medium,1.9683179770481516,literature_prior,medium,-9.556212779217072,literature_prior,medium,"Obesity, Well-being",EARLY_PHASE1,55
green tea,NCT_NCT02154984,ClinicalTrial,Time Restricted Diet in Obese or Overweight Pre or Postmenopausal Participants,,ClinicalTrials.gov,,,-0.2211799068085023,literature_prior,medium,-8.200987566092106,literature_prior,medium,-14.937174489424516,literature_prior,medium,2.1623972815034733,literature_prior,medium,-9.638942589713192,literature_prior,medium,"Healthy, no Evidence of Disease, Obesity",NA,45
